"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000111128",-1.41064456403823,1.5076237851732,3.60837366573324,0.0802784958677336,0.114702584358754,NA,NA,NA
"ENSMUSG00000025498",1.3411892121972,6.593773611494,3.60512800357852,0.0803472044104745,0.114791690571598,"Irf7","interferon regulatory factor 7","54123"
"ENSMUSG00000094664",0.753612701809791,1.21751105629331,3.60436034886183,0.0804243227391177,0.114892796787908,NA,NA,NA
"ENSMUSG00000092118",-0.521920813262341,3.20565867450076,3.60258101005888,0.0804435615398466,0.11491120787466,"Fancf","Fanconi anemia, complementation group F","100040608"
"ENSMUSG00000067599",-4.06575805040028,0.850509919411435,3.61631629970816,0.0805197439930477,0.11500686511144,"Klra7","killer cell lectin-like receptor, subfamily A, member 7","16638"
"ENSMUSG00000057696",1.40182422847601,0.787406439232062,3.6041219497629,0.0805232392213409,0.11500686511144,NA,NA,NA
"ENSMUSG00000022023",0.376974148595749,6.09141899861806,3.59909229331561,0.0805705258282911,0.115065318794796,"Wbp4","WW domain binding protein 4","22380"
"ENSMUSG00000079138",-1.8842737593235,0.201884699863902,3.57428563475114,0.0805837374938334,0.11507510358926,NA,NA,NA
"ENSMUSG00000014776",0.689235775088621,2.54850857329992,3.59695809858257,0.0806565340443496,0.115161227691992,"Nol3","nucleolar protein 3 (apoptosis repressor with CARD domain)","78688"
"ENSMUSG00000041831",-2.46717499297052,-0.53167002877409,3.5022582525706,0.08065677761084,0.115161227691992,"Sytl3","synaptotagmin-like 3","83672"
"ENSMUSG00000022779",-0.380114878366663,4.85209614272453,3.59561351907344,0.0807008955317008,0.11521512687249,"Top3b","topoisomerase (DNA) III beta","21976"
"ENSMUSG00000028690",0.483999169059406,4.08346604119113,3.59528084822543,0.0807140080854031,0.115224737063974,"Mmachc","methylmalonic aciduria cblC type, with homocystinuria","67096"
"ENSMUSG00000020948",-0.473313276625128,4.14426016660676,3.5950629903082,0.080722283123738,0.115224737063974,"Klhl28","kelch-like 28","66689"
"ENSMUSG00000027004",1.55996039070303,0.202593708237793,3.5983960328225,0.0807267322734169,0.115224737063974,"Frzb","frizzled-related protein","20378"
"ENSMUSG00000107227",-2.05515323447274,-0.828547440769242,3.50063164280428,0.0807433372773142,0.115235373963003,NA,NA,NA
"ENSMUSG00000039936",-0.48890975630609,4.67609458456335,3.59439056853441,0.0807469226276984,0.115235373963003,"Pik3cd","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","18707"
"ENSMUSG00000099655",-0.929489728113429,0.0222209939203407,3.59550101429818,0.0809141106042736,0.115464863409033,NA,NA,NA
"ENSMUSG00000110598",-1.39277504683822,-0.042959937116402,3.57033886510438,0.0809712669188198,0.115537313277776,NA,NA,NA
"ENSMUSG00000027551",0.587972820611361,3.64251747212862,3.58773351292969,0.0809975999251091,0.115565773633388,"Zfp64","zinc finger protein 64","22722"
"ENSMUSG00000037174",-0.589540312747916,3.66143437236589,3.58651968086503,0.0810432800393421,0.115621831395034,"Elf2","E74-like factor 2","69257"
"ENSMUSG00000029050",-0.700854767364296,5.50705036693606,3.58590804318838,0.0810644057159951,0.115642852055468,"Ski","ski proto-oncogene","20481"
"ENSMUSG00000074519",0.54236026616986,2.47370698878089,3.58565120469562,0.0810806378839949,0.115656889091384,"Zfp971","zinc finger protein 971","626848"
"ENSMUSG00000020962",-0.811687903479804,4.26061692570998,3.58521966420246,0.0810913514175992,0.115663052518614,"Gtf2a1","general transcription factor II A, 1","83602"
"ENSMUSG00000074170",-0.512236374498272,4.3686593375526,3.58206893321623,0.0812095231054755,0.115822473714912,"Plekhf1","pleckstrin homology domain containing, family F (with FYVE domain) member 1","72287"
"ENSMUSG00000040640",1.67179494583203,-0.445504179287524,3.54540892630968,0.081246441264872,0.115865993678989,"Erc2","ELKS/RAB6-interacting/CAST family member 2","238988"
"ENSMUSG00000105534",-2.61866851567816,-0.836871142183583,3.45657723260216,0.0813733939452081,0.116037895385455,NA,NA,NA
"ENSMUSG00000087196",-5.54936756531407,-0.155190402064993,3.67648658672592,0.0813964135853768,0.116061573882908,NA,NA,NA
"ENSMUSG00000082321",0.565927395409405,3.35182442909022,3.57621106098504,0.0814322631819301,0.116103541193906,NA,NA,NA
"ENSMUSG00000007827",-0.465989153896315,3.64589467114394,3.57554281849044,0.0814569836673536,0.116129635607393,"Ankrd26","ankyrin repeat domain 26","232339"
"ENSMUSG00000028553",-0.823422917431046,1.02110023123884,3.57692429308296,0.0814808530158822,0.116154512576139,"Angptl3","angiopoietin-like 3","30924"
"ENSMUSG00000031274",0.905427452170387,1.77453621808152,3.57592720127451,0.0815176329433789,0.116197788768971,"Col4a5","collagen, type IV, alpha 5","12830"
"ENSMUSG00000048967",-0.869158451882294,0.543431111159242,3.57728668434506,0.0815481951725642,0.116232195939594,"Yjefn3","YjeF N-terminal domain containing 3","234365"
"ENSMUSG00000024943",0.467473479749266,4.33438115252624,3.57269723239784,0.081563435095523,0.116244760234998,"Smc5","structural maintenance of chromosomes 5","226026"
"ENSMUSG00000037692",-1.45288489175304,0.628613323451789,3.5755583823763,0.0815796353088485,0.116258691055687,"Ahdc1","AT hook, DNA binding motif, containing 1","230793"
"ENSMUSG00000000399",0.477379529330731,7.98799706265781,3.57145374893835,0.0816096788572218,0.116292346189156,"Ndufa9","NADH:ubiquinone oxidoreductase subunit A9","66108"
"ENSMUSG00000026563",-0.488442768118942,4.39948238046864,3.57057602961908,0.081643884631143,0.116331926652329,"Tada1","transcriptional adaptor 1","27878"
"ENSMUSG00000092210",-6.11923044765828,-0.111227680746618,3.68386159831918,0.0817471943938133,0.116469957332645,"A930009A15Rik","RIKEN cDNA A930009A15 gene","77798"
"ENSMUSG00000079465",-1.35771955171149,-0.00384819080181857,3.56774585629667,0.0818834852921319,0.116654952707917,"Col4a3","collagen, type IV, alpha 3","12828"
"ENSMUSG00000049090",0.665983956313502,2.66391367035499,3.56403301626953,0.0818968925974456,0.116664867157356,"Ptgr3","prostaglandin reductase 3","225791"
"ENSMUSG00000020407",0.541725638548798,3.3952257161255,3.5620560487565,0.0819693272567886,0.116758859869082,"Upp1","uridine phosphorylase 1","22271"
"ENSMUSG00000029141",-0.421371700101323,3.80442951361803,3.56120268691683,0.0820009244524708,0.116793245662059,"Slc4a1ap","solute carrier family 4 (anion exchanger), member 1, adaptor protein","20534"
"ENSMUSG00000055720",0.496350167188365,4.49523209188088,3.56103463614581,0.0820063777643731,0.116793245662059,"Ubl7","ubiquitin-like 7 (bone marrow stromal cell-derived)","69459"
"ENSMUSG00000022634",0.493431839411187,6.26088935780807,3.5607491405809,0.0820165168838045,0.116798491930632,"Yaf2","YY1 associated factor 2","67057"
"ENSMUSG00000081534",0.504638823311574,9.12269812330719,3.56021162532679,0.0820369977629632,0.116818463759271,"Slc48a1","solute carrier family 48 (heme transporter), member 1","67739"
"ENSMUSG00000079334",0.427895212070888,4.62749994733923,3.55960077864866,0.0820610183183588,0.116843472450938,"Naa80","N(alpha)-acetyltransferase 80, NatH catalytic subunit","56441"
"ENSMUSG00000002799",-0.918617404359599,1.84999424563625,3.55833051445061,0.0821359329214967,0.116940937547107,"Jag2","jagged 2","16450"
"ENSMUSG00000083716",0.827740552512084,0.220759730534501,3.56276147472067,0.0821617160436574,0.116968441921307,"Gm13436","ribosomal protein L18 pseudogene","624088"
"ENSMUSG00000092517",-4.10827795600455,-1.40594475459186,3.53667272916289,0.0821926569180456,0.117003284155641,"Art2a","ADP-ribosyltransferase 2a","11871"
"ENSMUSG00000027809",0.5126737272749,5.82354569283719,3.5549150723061,0.08223928310779,0.117060447586283,"Etfdh","electron transferring flavoprotein, dehydrogenase","66841"
"ENSMUSG00000015943",-0.388457902725905,4.81608234112632,3.55418641816913,0.0822676854771668,0.117091664044869,"Bola1","bolA family member 1","69168"
"ENSMUSG00000038039",-0.424584375102887,4.58446593573083,3.55139986351105,0.0823745750500876,0.117234577706382,"Gcc2","GRIP and coiled-coil domain containing 2","70297"
"ENSMUSG00000040964",0.473244837829355,3.77046717345318,3.5511535353946,0.0823849110137279,0.117240065673382,"Arhgef10l","Rho guanine nucleotide exchange factor 10-like","72754"
"ENSMUSG00000037440",1.32786738259437,-1.10219713438622,3.48900987313806,0.0825561963680817,0.117474578127228,"Vnn1","vanin 1","22361"
"ENSMUSG00000020042",1.13600576698926,-0.460138701021179,3.54696152439691,0.082631234697717,0.117572108319109,"Abtb3","ankyrin repeat and BTB domain containing 3","74007"
"ENSMUSG00000020087",0.408036018717244,4.58487597002563,3.54380006088851,0.0826664150613982,0.117605281433038,"Tysnd1","trypsin domain containing 1","71767"
"ENSMUSG00000026946",-0.573602925650726,5.38156105362962,3.54361023762965,0.0826734620852609,0.117605281433038,"Nmi","N-myc (and STAT) interactor","64685"
"ENSMUSG00000025645",0.42647679141258,3.50554432572402,3.54364145433465,0.0826740493310568,0.117605281433038,"Ccdc51","coiled-coil domain containing 51","66658"
"ENSMUSG00000081281",0.964187697818679,0.546893043161579,3.54700069123157,0.0826890561839618,0.117617381567329,"Rpl7-ps9","ribosomal protein L7, pseudogene 9","621983"
"ENSMUSG00000084235",-1.18396944745271,-0.587496262977524,3.52620812350452,0.0827435696000984,0.117685669740947,NA,NA,NA
"ENSMUSG00000022369",0.605140294720748,2.03772319718025,3.5403380555707,0.0828112335376019,0.117772649614513,"Mtbp","MDM2 binding protein","105837"
"ENSMUSG00000052296",0.407892483977765,5.76757108639209,3.53930849161822,0.0828387828494457,0.117802569998823,"Ppp6r1","protein phosphatase 6, regulatory subunit 1","243819"
"ENSMUSG00000001016",-0.335782799302382,6.27752197025683,3.53873076411307,0.0828610632627658,0.117824993525088,"Ilf2","interleukin enhancer binding factor 2","67781"
"ENSMUSG00000025340",0.892327423807017,5.49524635342185,3.53695789116605,0.0829297100519637,0.117913339408266,"Rabgef1","RAB guanine nucleotide exchange factor (GEF) 1","56715"
"ENSMUSG00000019809",-0.447739062705989,5.034687131368,3.53583168955227,0.082973335667924,0.11796609792863,"Pex3","peroxisomal biogenesis factor 3","56535"
"ENSMUSG00000026819",0.515306556047209,4.20728135711401,3.53473350780877,0.0830165957995519,0.118018328577143,"Slc25a25","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25","227731"
"ENSMUSG00000028126",0.491808936747491,3.47792817260875,3.53316896811535,0.08307825053302,0.118096699158857,"Pip5k1a","phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha","18720"
"ENSMUSG00000022223",0.631007326555477,1.19978486532957,3.53322267896817,0.0831161183884097,0.118141246759486,"Sdr39u1","short chain dehydrogenase/reductase family 39U, member 1","654795"
"ENSMUSG00000114255",1.15002011333945,-0.75062544314197,3.52128519551942,0.0831290016049285,0.118150276986486,"Gm10734","predicted gene 10734","670198"
"ENSMUSG00000058838",0.877763979102971,1.2549876805421,3.53188237788495,0.0831677109704407,0.118196009314915,"Rps27a-ps2","ribosomal protein S27A, pseudogene 2","619900"
"ENSMUSG00000026035",0.400720652634321,4.71024416618366,3.52889534624384,0.08324241289409,0.11829288222532,"Ppil3","peptidylprolyl isomerase (cyclophilin)-like 3","70225"
"ENSMUSG00000103907",-1.89715160895875,-0.0820216724284238,3.48545875314918,0.0832937065362015,0.118348611448226,NA,NA,NA
"ENSMUSG00000037531",0.399466520346909,4.4883018398594,3.52755121744032,0.0832947116664847,0.118348611448226,"Mrpl47","mitochondrial ribosomal protein L47","74600"
"ENSMUSG00000005501",-0.607858208148967,4.04697910566071,3.52737811175557,0.0833019318694975,0.118349576232023,"Usp40","ubiquitin specific peptidase 40","227334"
"ENSMUSG00000008398",0.389657073260491,4.96363755400917,3.52667273981071,0.0833285479996566,0.118363343451826,"Elk3","ETS transcription factor ELK3","13713"
"ENSMUSG00000027999",0.490701857312107,5.80352136332903,3.52661125170959,0.0833304261115126,0.118363343451826,"Pla2g12a","phospholipase A2, group XIIA","66350"
"ENSMUSG00000028717",-0.726478348621192,1.60656444573926,3.5274713735908,0.0833312479350775,0.118363343451826,"Tal1","T cell acute lymphocytic leukemia 1","21349"
"ENSMUSG00000015869",-0.419022217816312,6.73553226570713,3.52064671752565,0.0835625781890422,0.118682606733208,"Prpsap1","phosphoribosyl pyrophosphate synthetase-associated protein 1","67763"
"ENSMUSG00000097068",1.12343926404567,0.116216599641852,3.52571286251769,0.0836288209705535,0.118767367175842,"Gm26760","predicted gene, 26760","105246020"
"ENSMUSG00000049482",0.420413797670593,4.14059453632679,3.51840042351376,0.0836513548249533,0.118790044960983,"Ctu2","cytosolic thiouridylase subunit 2","66965"
"ENSMUSG00000028618",-0.546319209293437,9.78777772418704,3.51800371819726,0.0836657004646208,0.118801092332945,"Tmem59","transmembrane protein 59","56374"
"ENSMUSG00000010021",0.774675770095156,1.19199934635998,3.51909422645508,0.0836766272723925,0.118807283782422,"Kif19a","kinesin family member 19A","286942"
"ENSMUSG00000112375",0.634468238336208,1.77486789022305,3.51732842264335,0.0837112761338069,0.118847153098632,"Gm38560","predicted gene, 38560","102641476"
"ENSMUSG00000002064",0.358860896367613,6.58107763343479,3.5147530610168,0.0837927591424742,0.118953502641411,"Sdf2","stromal cell derived factor 2","20316"
"ENSMUSG00000039523",0.506883046124814,3.39231490613023,3.50989626303375,0.0839854648531551,0.119217716584665,"Cep104","centrosomal protein 104","230967"
"ENSMUSG00000033054",-0.509927002150911,3.73141083167864,3.50940086285698,0.0840042552725026,0.119235034960806,"Npat","nuclear protein in the AT region","244879"
"ENSMUSG00000067150",0.592555912818184,3.90232031790536,3.50487123893848,0.084181797115334,0.119477663571363,"Xpo5","exportin 5","72322"
"ENSMUSG00000057967",1.26497089177117,-1.11227452704201,3.47498939913403,0.0842170340515397,0.119507263041353,"Fgf18","fibroblast growth factor 18","14172"
"ENSMUSG00000097231",-1.77837801124906,-0.986107103869328,3.44214274300066,0.0842180603086587,0.119507263041353,NA,NA,NA
"ENSMUSG00000031264",0.466464283971161,4.61675273715917,3.50382134250127,0.0842224678627256,0.119507263041353,"Btk","Bruton agammaglobulinemia tyrosine kinase","12229"
"ENSMUSG00000104467",-1.29228558537725,-0.241917511698461,3.48989465121586,0.0842798914873814,0.119579366113644,NA,NA,NA
"ENSMUSG00000026117",-1.54086769024188,0.0539059897150196,3.4499552653724,0.0842955252021539,0.119592169488165,"Zap70","zeta-chain (TCR) associated protein kinase","22637"
"ENSMUSG00000035671",-0.61257950225985,4.18792120648414,3.5016802464214,0.0843072994745158,0.119599495796802,"Zswim4","zinc finger SWIM-type containing 4","212168"
"ENSMUSG00000027673",0.361886614551004,6.7584929979736,3.50078157134291,0.0843414964028123,0.119627581140036,"Ndufb5","NADH:ubiquinone oxidoreductase subunit B5","66046"
"ENSMUSG00000039148",0.384605863728589,5.26626231071831,3.50076582054237,0.0843423149027884,0.119627581140036,"Sart1","squamous cell carcinoma antigen recognized by T cells 1","20227"
"ENSMUSG00000031217",-0.678682993429305,2.38556762633646,3.50086748788109,0.0843469326592297,0.119627581140036,"Efnb1","ephrin B1","13641"
"ENSMUSG00000021699",-0.458260348360377,3.29124778471474,3.49916533664453,0.0844081214280045,0.11970498048259,"Pde4d","phosphodiesterase 4D, cAMP specific","238871"
"ENSMUSG00000005871",-0.613910725183576,5.16503363455507,3.49778862536175,0.0844599006911137,0.119769024469341,"Apc","APC, WNT signaling pathway regulator","11789"
"ENSMUSG00000121252",-1.55234194173625,-0.334377398290508,3.48028529573778,0.0845016665461054,0.119818859938768,NA,NA,NA
"ENSMUSG00000040940",0.370195856200047,5.69708849477642,3.49570739984147,0.0845418848891012,0.119866493480018,"Arhgef1","Rho guanine nucleotide exchange factor 1","16801"
"ENSMUSG00000047205",-0.676967987769275,2.86437298596748,3.49552044807335,0.0845542492553319,0.119874630291233,"Dusp18","dual specificity phosphatase 18","75219"
"ENSMUSG00000052681",0.785665714697823,9.72154138491523,3.49478596622036,0.0845783054710964,0.119899340350117,"Rap1b","RAS related protein 1b","215449"
"ENSMUSG00000044330",1.04017069352226,-0.0691951202093276,3.50108497088772,0.0846239842960283,0.119954696636481,NA,NA,NA
"ENSMUSG00000028675",-0.407490962930404,6.69139052323438,3.4908363965699,0.0847347538670278,0.120102303307179,"Pnrc2","proline-rich nuclear receptor coactivator 2","52830"
"ENSMUSG00000085704",-0.685350645903595,2.44666777964811,3.49035212971487,0.0847631664879147,0.120133163971944,"4921531C22Rik","RIKEN cDNA 4921531C22 gene","66730"
"ENSMUSG00000036398",0.414936984592107,6.8988625261356,3.48305637259417,0.085043940589976,0.120521658736934,"Ppp1r11","protein phosphatase 1, regulatory inhibitor subunit 11","76497"
"ENSMUSG00000056999",0.397407090311305,5.11992585257716,3.48266887841093,0.0850596591711994,0.120534493529489,"Ide","insulin degrading enzyme","15925"
"ENSMUSG00000022897",-0.595756246377418,4.20676321980026,3.47767093457663,0.0852599729923481,0.120808888037478,"Dyrk1a","dual-specificity tyrosine phosphorylation regulated kinase 1a","13548"
"ENSMUSG00000120804",1.71442750303439,0.0632503438495307,3.45014017242218,0.0852733016427364,0.120809247205472,NA,NA,NA
"ENSMUSG00000000581",0.407732063709549,7.12073344333656,3.47730013045038,0.0852735807252024,0.120809247205472,"C1d","C1D nuclear receptor co-repressor","57316"
"ENSMUSG00000117401",1.04647858595244,0.735930230079664,3.4801059600884,0.0852962989936984,0.120831971319526,"4833419F23Rik","RIKEN cDNA 4833419F23 gene","73915"
"ENSMUSG00000033014",-0.767359530962675,3.09487446283734,3.47667317995902,0.0853029852648076,0.120831982494024,"Trim33","tripartite motif-containing 33","94093"
"ENSMUSG00000026848",0.363858967325351,5.09052095380717,3.475839967458,0.085332241384692,0.120863961435199,"Tor1b","torsin family 1, member B","30934"
"ENSMUSG00000117429",-1.55825135422118,-0.710652542547654,3.39808235987597,0.0854066034422974,0.12095981808857,NA,NA,NA
"ENSMUSG00000069911",-1.28473127104256,-0.12376855133194,3.46305691875579,0.0854275954478559,0.120980078619134,"Insyn2b","inhibitory synaptic factor family member 2B","574403"
"ENSMUSG00000056952",0.775818037612194,0.942817833854131,3.4754643985212,0.0854484686570985,0.121000167755567,"Tatdn2","TatD DNase domain containing 2","381801"
"ENSMUSG00000056055",-0.879946979752653,0.797179262421061,3.47641316730323,0.085461121643367,0.121008614328803,"Sag","S-antigen, retina and pineal gland (arrestin)","20215"
"ENSMUSG00000027602",-0.366035595835933,6.14054414496592,3.47230988545422,0.0854732835809243,0.121016364334429,"Map1lc3a","microtubule-associated protein 1 light chain 3 alpha","66734"
"ENSMUSG00000083816",1.08127655636983,0.792330295306169,3.47382563601414,0.0855311509142416,0.121088819522017,"Gm13033","prostaglandin-endoperoxide synthase 2 pseudogene","100038703"
"ENSMUSG00000121238",-0.826215759401194,0.541500685438544,3.47443847424065,0.0855419976041422,0.121094700152707,NA,NA,NA
"ENSMUSG00000078681",-0.41628390233567,6.36113725944445,3.47007587314508,0.0855628596697739,0.121114756689502,"Tm2d3","TM2 domain containing 3","68634"
"ENSMUSG00000022184",0.428104440209064,4.80284730938588,3.468362532377,0.0856322597443352,0.121203510565146,"Fbxo4","F-box protein 4","106052"
"ENSMUSG00000002102",0.44614787260868,8.24115726250822,3.46688038277992,0.0856911809599183,0.12127741998653,"Psmc3","proteasome (prosome, macropain) 26S subunit, ATPase 3","19182"
"ENSMUSG00000001909",0.412939416674384,4.54776631578825,3.46650106773336,0.0857071725689202,0.121290564981578,"Trmt1","tRNA methyltransferase 1","212528"
"ENSMUSG00000063785",0.391396578797666,3.95333084822059,3.46382739053243,0.0858154680721731,0.121434323778338,"Utp14a","UTP14A small subunit processome component","72554"
"ENSMUSG00000053907",-0.58686602031233,8.30875763861959,3.46259801650893,0.0858635282776806,0.121492829993593,"Mat2a","methionine adenosyltransferase 2A","232087"
"ENSMUSG00000077714",-1.24392793347758,-0.730097234965374,3.44692662626637,0.0858736160475838,0.121497602060442,"Snord17","small nucleolar RNA, C/D box 17","100313519"
"ENSMUSG00000028187",0.44014446508467,5.71139366646279,3.46214791673634,0.0858816928785025,0.12149952844247,"Rpf1","ribosome production factor 1 homolog","70285"
"ENSMUSG00000045094",-1.08809630311364,0.558193331994077,3.46402927985258,0.0859317347788592,0.121552386041994,"Arhgef37","Rho guanine nucleotide exchange factor 37","328967"
"ENSMUSG00000037944",-1.21230691342278,5.46512650364664,3.46229337053024,0.0859324915637618,0.121552386041994,"Ccr7","C-C motif chemokine receptor 7","12775"
"ENSMUSG00000100594",-0.612308285387908,2.63635768129573,3.46001685784286,0.0859739874133029,0.121601575536968,"2810414N06Rik","RIKEN cDNA 2810414N06 gene","102640772"
"ENSMUSG00000020297",1.56308045637791,0.485599240084237,3.46053955647991,0.0860467423276785,0.121694966695434,"Nsg2","neuron specific gene family member 2","18197"
"ENSMUSG00000029502",0.646800342072357,3.74996124212537,3.45736781784108,0.0860762450825035,0.121727176979657,"Golga3","golgin A3","269682"
"ENSMUSG00000022452",0.414387679293913,7.90552700737779,3.45563713259159,0.0861445722566553,0.121814282597864,"Smdt1","single-pass membrane protein with aspartate rich tail 1","69029"
"ENSMUSG00000048498",1.03806061122924,1.55287584294817,3.45647553500205,0.0861602705736733,0.121826959635001,"Cd300e","CD300E molecule","217306"
"ENSMUSG00000120446",-3.24539766370872,-0.768224020894028,3.37834280206524,0.0862216022269578,0.121904153246257,NA,NA,NA
"ENSMUSG00000106758",-1.76971490924232,-1.19386764714993,3.34610345514088,0.0862988348211842,0.121994358236475,NA,NA,NA
"ENSMUSG00000045624",0.35525503289464,5.12867008223036,3.45180965285451,0.086299791215501,0.121994358236475,"Esf1","ESF1 nucleolar pre-rRNA processing protein homolog","66580"
"ENSMUSG00000021534",-1.48170798720762,-0.972358438125151,3.41092765256316,0.0863056312069242,0.121994358236475,"Cfap90","cilia and flagella associated protein 90","69315"
"ENSMUSG00000057229",-0.401229036152691,4.33380112691577,3.44669527572164,0.0865082045994396,0.122271146458688,"Dmac2","distal membrane arm assembly complex 2","66349"
"ENSMUSG00000015087",0.474844118804652,4.85974895836795,3.44454822268629,0.086595211263677,0.122384561583636,"Rabl6","RAB, member RAS oncogene family-like 6","227624"
"ENSMUSG00000002033",-1.15018049372978,3.81771345398889,3.44494688002029,0.0866026157859346,0.122385466485583,"Cd3g","CD3 antigen, gamma polypeptide","12502"
"ENSMUSG00000029387",0.406993308042584,4.20444745691108,3.44312425955075,0.0866534850857326,0.122447790194952,"Gtf2h3","general transcription factor IIH, polypeptide 3","209357"
"ENSMUSG00000091697",1.26135167343263,-0.685646217052253,3.43178724661185,0.0867944190705275,0.122635329614812,"Eif3s6-ps2","eukaryotic translation initiation factor 3, subunit 6, pseudogene 2","16343"
"ENSMUSG00000097792",1.24611244291591,-0.824809539744239,3.4313605973667,0.08679975852801,0.122635329614812,"Gm27042","predicted gene, 27042","102636239"
"ENSMUSG00000079575",1.25543206893887,-0.672282371807486,3.41569491256244,0.086910760679937,0.122782571482947,"Rbpj-ps3","recombination signal binding protein for immunoglobulin kappa J region, pseudogene 3","19667"
"ENSMUSG00000106590",-1.27706767449497,-0.773027611651247,3.41961165205853,0.0869557653721755,0.122836560187287,NA,NA,NA
"ENSMUSG00000074215",-1.76144972803188,-0.965964756315217,3.36341317719423,0.0869831445247591,0.122865643991449,NA,NA,NA
"ENSMUSG00000002222",-0.736726807027007,4.10222451062607,3.4312663457246,0.0871386920446434,0.123075749817622,"Rmnd5a","required for meiotic nuclear division 5 homolog A","68477"
"ENSMUSG00000033610",-0.532022712111332,3.07561828697511,3.4308199278993,0.0871593365872053,0.123095299107978,"Pank1","pantothenate kinase 1","75735"
"ENSMUSG00000051067",-2.01274296583025,-0.306470130592124,3.32406164300466,0.0872735637991258,0.12324700201511,"Lingo3","leucine rich repeat and Ig domain containing 3","237403"
"ENSMUSG00000031516",0.400689761094645,6.8316624762267,3.42749250784897,0.0872923395485637,0.123263896000325,"Dctn6","dynactin 6","22428"
"ENSMUSG00000024064",-1.77855351289829,-1.05159579623929,3.35417531235823,0.087350500678503,0.123336398374914,"Galnt14","polypeptide N-acetylgalactosaminyltransferase 14","71685"
"ENSMUSG00000029121",-0.875333758307432,1.52217088680285,3.42800036581536,0.0873586777171153,0.123338318840091,"Crmp1","collapsin response mediator protein 1","12933"
"ENSMUSG00000029089",0.436579893357616,4.03168319391978,3.42558453281236,0.087371993166527,0.123347493161827,"Pacrgl","PARK2 co-regulated-like","66768"
"ENSMUSG00000043541",-1.37221171428407,-0.393325323481765,3.39542579294948,0.0875319106414794,0.123563615451064,"Dnai7","dynein axonemal intermediate chain 7","320662"
"ENSMUSG00000024019",-1.22326952486204,0.224177730388416,3.41332023281941,0.0875685724660461,0.123605724889076,"Cmtr1","cap methyltransferase 1","74157"
"ENSMUSG00000029290",-0.43656173220682,4.07996753603273,3.41991991259894,0.0876055761344291,0.123648310242626,"Zfp326","zinc finger protein 326","54367"
"ENSMUSG00000113591",-1.08968066539771,-0.366807617038752,3.40838513364489,0.087719554654278,0.123799524365043,"4930447K03Rik","RIKEN cDNA 4930447K03 gene","432745"
"ENSMUSG00000030629",0.458278409046047,7.51933713491858,3.41688046544544,0.0877299137114151,0.123802011479119,"Zfand6","zinc finger, AN1-type domain 6","65098"
"ENSMUSG00000028800",0.476355635218118,6.46912374238407,3.41675762389683,0.0877350019999592,0.123802011479119,"Hdac1","histone deacetylase 1","433759"
"ENSMUSG00000091277",0.729124460886478,1.31014558269232,3.41733777390509,0.087747562268053,0.123810079085696,"Gm1818","predicted gene 1818","217536"
"ENSMUSG00000090115",-1.48064342347201,-0.352023522941304,3.4068916116516,0.0877816543844452,0.123848524078117,"Usp49","ubiquitin specific peptidase 49","224836"
"ENSMUSG00000034154",-0.883983221579038,2.46970846222854,3.41568650954929,0.0877895397866924,0.123849991685039,"Ino80","INO80 complex subunit","68142"
"ENSMUSG00000035969",0.757257561322636,4.03299777415557,3.4129972057433,0.0878918976641065,0.123984726683041,"Rusc2","RUN and SH3 domain containing 2","100213"
"ENSMUSG00000017478",0.719066814189447,3.81960659220069,3.40829367385725,0.0880874942074133,0.124250957565661,"Zc3h18","zinc finger CCCH-type containing 18","76014"
"ENSMUSG00000120987",-1.63551164118668,-0.594115863920746,3.35929549734524,0.0880978600429619,0.124255891936179,"Gm33044","predicted gene, 33044","102635796"
"ENSMUSG00000022064",-0.462642083138514,3.781788749831,3.40736540789081,0.0881262448432799,0.124286238050469,"Pibf1","progesterone immunomodulatory binding factor 1","52023"
"ENSMUSG00000080814",-1.77585252693988,-0.928401994351191,3.34517743331772,0.0882554540073265,0.124453025712288,"Gm12314","NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8 pseudogene","100418186"
"ENSMUSG00000091558",-1.8770379397115,-1.04538756663241,3.33202903110307,0.0882582641305682,0.124453025712288,"Gm17227","predicted gene 17227","102639888"
"ENSMUSG00000066000",0.887452402369452,0.11400942076463,3.40575639752912,0.0884105325362804,0.124651452006851,"Zfp979","zinc finger protein 979","112422"
"ENSMUSG00000055413",-1.09229358548274,2.89607725359764,3.40220642968439,0.0884127609353849,0.124651452006851,"H2-Q5","histocompatibility 2, Q region locus 5","15016"
"ENSMUSG00000039361",-0.464090610198251,6.97096592390293,3.39912439727895,0.0884680392511984,0.12471966917344,"Picalm","phosphatidylinositol binding clathrin assembly protein","233489"
"ENSMUSG00000078584",0.462897720164773,3.76058837785675,3.397354074104,0.0885436408628462,0.124816524669379,"AU022252","expressed sequence AU022252","230696"
"ENSMUSG00000006390",0.632288187584354,8.13567467523708,3.39424488755472,0.0886721946869132,0.124988003931935,"Elovl1","ELOVL fatty acid elongase 1","54325"
"ENSMUSG00000005237",-1.58608434127156,0.207605491873652,3.36723537646341,0.0887366319225247,0.125069087900151,"Dnah2","dynein, axonemal, heavy chain 2","327954"
