"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000022321",-0.954607406735294,3.64991142534386,8.93059597382037,0.0106284147030401,0.0645123906041764,"Cdh10","cadherin 10","320873"
"ENSMUSG00000081225",-0.911001067489728,4.71794306103563,8.5307588732912,0.0106338158283966,0.0645123906041764,"Cyp2j12","cytochrome P450, family 2, subfamily j, polypeptide 12","242546"
"ENSMUSG00000017390",-1.06716531204924,10.4721558590459,8.92343646610613,0.0106359908690988,0.0645123906041764,"Aldoc","aldolase C, fructose-bisphosphate","11676"
"ENSMUSG00000034116",0.718027802247921,6.84250876807964,8.9217609464367,0.0106416914721546,0.0645123906041764,"Vav1","vav guanine nucleotide exchange factor 1","22324"
"ENSMUSG00000072893",-1.04730485284985,3.21697388387538,8.92256710217241,0.0106419566018515,0.0645123906041764,"4933439C10Rik","RIKEN cDNA 4933439C10 gene","74476"
"ENSMUSG00000037001",-1.09794778267205,1.67293556074882,8.9253061000921,0.0106422661137976,0.0645123906041764,"Zfp39","zinc finger protein 39","22698"
"ENSMUSG00000047428",1.50897840384951,-0.214864760756926,8.87911000557976,0.0106433143178835,0.0645123906041764,"Dlk2","delta like non-canonical Notch ligand 2","106565"
"ENSMUSG00000041560",0.627251081161889,6.28568924258025,8.91905758453725,0.0106509043210717,0.0645367755797557,"Nop53","NOP53 ribosome biogenesis factor","68077"
"ENSMUSG00000005045",2.77874985821104,-0.429797997606443,8.38942788808315,0.0106638370076822,0.0645935061868076,"Chd5","chromodomain helicase DNA binding protein 5","269610"
"ENSMUSG00000074813",0.719168378451558,4.26959225856889,8.90652510438825,0.0106943516218746,0.0647566612766321,"Morrbid","myeloid RNA regulator of BCL2L11 induced cell death","100043424"
"ENSMUSG00000036533",0.673300500116523,4.95425910531972,8.90363586001269,0.0107038609070037,0.0647925578422273,"Cdc42ep3","CDC42 effector protein 3","260409"
"ENSMUSG00000024334",0.842007695190829,4.02297782938222,8.83028451089675,0.0107222724559013,0.0648822995132515,"H2-Oa","histocompatibility 2, O region alpha locus","15001"
"ENSMUSG00000027746",0.762067745964529,6.34729558008824,8.89583169280729,0.0107304113944632,0.0648835754057173,"Ufm1","ubiquitin-fold modifier 1","67890"
"ENSMUSG00000022639",-0.63126838543223,4.58027777887924,8.89337516786724,0.0107392385943009,0.0648835754057173,NA,NA,NA
"ENSMUSG00000054200",3.64047601482436,-0.737438876337631,8.5186837373905,0.010739658530679,0.0648835754057173,"Ffar4","free fatty acid receptor 4","107221"
"ENSMUSG00000120752",-1.76273287049142,-1.20096876192712,9.34647775511557,0.0107408535259832,0.0648835754057173,NA,NA,NA
"ENSMUSG00000100954",-0.838290261820557,2.86551366664244,8.90176233053085,0.0107462628468834,0.0648835754057173,NA,NA,NA
"ENSMUSG00000071724",-0.764277843303773,3.00164298684538,8.89182881801076,0.0107463943715192,0.0648835754057173,"Smpd5","sphingomyelin phosphodiesterase 5","100503915"
"ENSMUSG00000091694",-2.04093689460991,-1.16941205173287,9.2836131344358,0.0107475861101495,0.0648835754057173,"Apol11b","apolipoprotein L 11b","328563"
"ENSMUSG00000026707",-0.835601552241686,4.04889534350686,8.88851372943171,0.0107565625066779,0.0649124983765598,"Nsun6","NOL1/NOP2/Sun domain family member 6","74455"
"ENSMUSG00000022607",-0.679917606857527,6.02946632827802,8.88687552982428,0.0107612513629868,0.0649124983765598,"Ptk2","PTK2 protein tyrosine kinase 2","14083"
"ENSMUSG00000039934",0.731413719793641,5.39758644078842,8.88551874628844,0.0107660148461246,0.0649124983765598,"Gsap","gamma-secretase activating protein","212167"
"ENSMUSG00000020102",-0.705734937159031,3.77405054134982,8.8854964118133,0.0107667278852626,0.0649124983765598,"Slc16a7","solute carrier family 16 (monocarboxylic acid transporters), member 7","20503"
"ENSMUSG00000016995",2.25885315217825,2.25931802975119,8.78369525089207,0.0107739568533617,0.0649344441531887,"Matn4","matrilin 4","17183"
"ENSMUSG00000038774",0.713008597374634,4.44309582270838,8.88155969522558,0.0107799473336137,0.0649469149265867,"Ascc3","activating signal cointegrator 1 complex subunit 3","77987"
"ENSMUSG00000040339",-0.79879446805968,5.57292196884192,8.88055451244286,0.0107832052417767,0.0649469149265867,"Eeig2","EEIG family member 2","329739"
"ENSMUSG00000031425",-1.02053189603083,13.0835283764103,8.87326236958353,0.0108083637407886,0.065076780419996,"Plp1","proteolipid protein (myelin) 1","18823"
"ENSMUSG00000086015",-1.5668966245767,-0.457289353764845,8.7946253031011,0.0108266925313058,0.0651654517527994,"4833417C18Rik","RIKEN cDNA 4833417C18 gene","73906"
"ENSMUSG00000005696",2.25192709705803,0.442754553016649,8.75212405307504,0.0108367662425288,0.0652043936235695,"Sh2d1a","SH2 domain containing 1A","20400"
"ENSMUSG00000024516",-0.730618236316798,8.96316406312872,8.86331133396117,0.0108428884133492,0.0652195412442577,"Sec11c","SEC11 homolog C, signal peptidase complex subunit","66286"
"ENSMUSG00000038233",-1.35489214496051,1.74848749486479,9.42648451454595,0.0108561997059821,0.0652779067066579,"Gask1a","golgi associated kinase 1A","245050"
"ENSMUSG00000106032",-1.69369339364319,0.52214181615568,8.86605573631953,0.0108779416133272,0.0653851657320109,NA,NA,NA
"ENSMUSG00000104292",-1.34047260206119,2.01893943279367,8.86798544849193,0.0108814575364457,0.0653851657320109,NA,NA,NA
"ENSMUSG00000029563",-1.81377597993377,-0.226630500097339,8.86793763007165,0.0108848791900081,0.0653851657320109,"Foxp2","forkhead box P2","114142"
"ENSMUSG00000042485",-0.901420408199897,5.0624982561436,8.84374950671353,0.010913060214967,0.0655326911614329,"Mustn1","musculoskeletal, embryonic nuclear protein 1","66175"
"ENSMUSG00000040123",-0.689719230224476,4.59505373550083,8.83850103880272,0.010930078172966,0.06560901740558,"Zmym5","zinc finger, MYM-type 5","219105"
"ENSMUSG00000119995",2.31482086593609,-1.0658877252263,8.10976410809974,0.0109330231292668,0.06560901740558,NA,NA,NA
"ENSMUSG00000008690",0.533634721968522,6.52645309544056,8.83373220282697,0.0109464044321957,0.0656507250375718,"Ncaph2","non-SMC condensin II complex, subunit H2","52683"
"ENSMUSG00000049036",1.3476226050356,0.180960853128642,8.62613604853213,0.0109472302790225,0.0656507250375718,"Tmem121","transmembrane protein 121","69195"
"ENSMUSG00000024308",0.782650105412492,7.59525326391213,8.83010306177256,0.0109591806016821,0.065700614521615,"Tapbp","TAP binding protein","21356"
"ENSMUSG00000027875",-1.37897943463325,2.75533921440942,8.5067117172005,0.0109702548026296,0.0657452203193038,"Hmgcs2","3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2","15360"
"ENSMUSG00000040265",-0.69536287861846,4.71823385933935,8.83223555540152,0.0109862210275529,0.065819104983945,"Dnm3","dynamin 3","103967"
"ENSMUSG00000020326",0.819163840053255,6.94706536863534,8.81898522831586,0.0109984835485968,0.0658681358920634,"Ccng1","cyclin G1","12450"
"ENSMUSG00000037936",0.60259983934894,5.71124203013114,8.81785570284028,0.0110025220439511,0.0658681358920634,"Scarb1","scavenger receptor class B, member 1","20778"
"ENSMUSG00000021595",0.544995375510707,6.18930354456041,8.81603855849773,0.0110088807150257,0.0658681358920634,"Nsun2","NOL1/NOP2/Sun domain family member 2","28114"
"ENSMUSG00000027562",-1.02819003953107,10.9016879705352,8.81513905060075,0.0110121766622609,0.0658681358920634,"Car2","carbonic anhydrase 2","12349"
"ENSMUSG00000015224",-0.845365392179336,5.39291445161333,8.82188608755187,0.011012607697645,0.0658681358920634,"Cyp2j9","cytochrome P450, family 2, subfamily j, polypeptide 9","74519"
"ENSMUSG00000097504",-1.4396743081761,0.369613580987567,8.55714944632848,0.0110176407360849,0.0658764619424934,NA,NA,NA
"ENSMUSG00000115480",1.79405615180022,1.15796742909326,8.50269751372791,0.0110271993215892,0.0659118326149695,"Gm46508","predicted gene, 46508","108168230"
"ENSMUSG00000010607",-0.606482692530888,5.78630167438723,8.80729620892031,0.0110400177023505,0.0659650920578505,"Pigyl","phosphatidylinositol glycan anchor biosynthesis, class Y-like","66268"
"ENSMUSG00000042874",-1.64204530134289,-0.784538565466319,8.23216345407671,0.0110434015278411,0.0659650920578505,NA,NA,NA
"ENSMUSG00000020340",1.02705475182313,3.98713467999668,8.80282804923618,0.0110567496279364,0.0660230267386972,"Cyfip2","cytoplasmic FMR1 interacting protein 2","76884"
"ENSMUSG00000037126",1.58870497449981,2.25593748561395,8.80529282774392,0.0110626127943408,0.0660362432490954,"Psd","pleckstrin and Sec7 domain containing","73728"
"ENSMUSG00000121075",1.17228790455893,0.357570260038043,8.82766567492347,0.0110717589705984,0.0660558761393387,NA,NA,NA
"ENSMUSG00000033149",-1.02622918377527,4.905883698038,8.79819314617299,0.0110732035776607,0.0660558761393387,"Phldb2","pleckstrin homology like domain, family B, member 2","208177"
"ENSMUSG00000086889",-1.58735261174331,-0.686146621307942,8.68869641258699,0.011080262178381,0.0660761976247353,NA,NA,NA
"ENSMUSG00000022629",-0.918912602506077,4.63577877771445,8.79502545291314,0.011088516852885,0.0661036360524705,"Kif21a","kinesin family member 21A","16564"
"ENSMUSG00000032602",0.752628730445098,5.56882170005446,8.78048484001779,0.0111357506015474,0.0663451704115007,"Slc25a20","solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20","57279"
"ENSMUSG00000024887",-1.28897157688547,2.18969303696159,8.78556925738729,0.0111363666909704,0.0663451704115007,"Asah2","N-acylsphingosine amidohydrolase 2","54447"
"ENSMUSG00000006728",0.611364480339882,7.32283039417354,8.77854449226547,0.0111426346289271,0.0663579222070453,"Cdk4","cyclin dependent kinase 4","12567"
"ENSMUSG00000053038",1.18206637856214,1.12362289742461,8.79159274884941,0.0111459973057524,0.0663579222070453,NA,NA,NA
"ENSMUSG00000051314",1.8071153924429,0.116768512969876,8.86035202867725,0.0111500002745622,0.0663579222070453,"Ffar2","free fatty acid receptor 2","233079"
"ENSMUSG00000119892",-1.72796885895213,-0.00355213218353187,8.86121163530266,0.0111531775510764,0.0663579222070453,"Gm23971","predicted gene, 23971","115487918"
"ENSMUSG00000053553",0.737255645325296,4.88973856471735,8.77232125109285,0.0111653170646684,0.0664083108649065,"Chlsn","cholesin","73212"
"ENSMUSG00000036158",-1.09703932284148,4.06356759010619,8.77090920714568,0.0111775000693525,0.0664589249933603,"Prickle1","prickle planar cell polarity protein 1","106042"
"ENSMUSG00000033970",0.790280819616041,4.89698869660507,8.76170544950451,0.0112035466943583,0.0665736902703387,"Rfc3","replication factor C (activator 1) 3","69263"
"ENSMUSG00000049612",-0.92783569050711,7.70731493085446,8.76675428357156,0.0112068143783486,0.0665736902703387,"Omg","oligodendrocyte myelin glycoprotein","18377"
"ENSMUSG00000021221",-0.90436216020097,2.24035316352039,8.44482519310426,0.0112078406324795,0.0665736902703387,"Dpf3","double PHD fingers 3","70127"
"ENSMUSG00000026888",-0.739881877487622,6.51490926236253,8.75899106324714,0.011213882277142,0.0665877164556381,"Grb14","growth factor receptor bound protein 14","50915"
"ENSMUSG00000106959",-1.63754983424213,-1.06156201059981,8.7852390492233,0.011237647355333,0.0667069401574934,NA,NA,NA
"ENSMUSG00000001334",0.972151513449087,2.66679292980104,8.76378610673965,0.0112448817487676,0.0667279913022145,"Fndc5","fibronectin type III domain containing 5","384061"
"ENSMUSG00000015829",2.54799791451275,2.70742836387936,8.65099736949634,0.0112528940543277,0.0667536433196558,"Tnr","tenascin R","21960"
"ENSMUSG00000055421",-0.64934600310749,6.49663422969347,8.74866191087864,0.0112567505095326,0.0667546335525967,"Pcdh9","protocadherin 9","211712"
"ENSMUSG00000075528",-1.38460223134244,0.724566775182645,8.76324347147791,0.0112650157493942,0.0667817594868248,"Aarsd1","alanyl-tRNA synthetase domain containing 1","69684"
"ENSMUSG00000074166",-0.75426469117193,2.97906235347579,8.74398777964929,0.0112693750135257,0.0667857196592598,"AW146154","expressed sequence AW146154","101835"
"ENSMUSG00000016239",0.883324092195304,2.72462635395912,8.74318744864846,0.0112760509556007,0.0668034020758621,"Lonrf3","LON peptidase N-terminal domain and ring finger 3","74365"
"ENSMUSG00000040260",-1.10744841395549,4.33445344835241,8.74202177323001,0.0112818091056541,0.0668156373645172,"Daam2","dishevelled associated activator of morphogenesis 2","76441"
"ENSMUSG00000028249",1.31978513518137,10.3500429117005,8.73540698808331,0.0112988844920927,0.0668682815564472,"Sdcbp","syndecan binding protein","53378"
"ENSMUSG00000021277",0.841830078225307,3.14542300207302,8.73578364888336,0.0112991107826189,0.0668682815564472,"Traf3","TNF receptor-associated factor 3","22031"
"ENSMUSG00000043483",0.616022062864655,5.70022034444762,8.73361750471501,0.011305470995871,0.0668682815564472,"Gm6863","nascent polypeptide-associated complex alpha polypeptide pseudogene","628277"
"ENSMUSG00000026573",2.22520653692524,1.10636446261762,8.8109227500686,0.0113059652020524,0.0668682815564472,"Xcl1","chemokine (C motif) ligand 1","16963"
"ENSMUSG00000025588",-0.836103386526441,1.67871656892248,8.35702992123163,0.0113101850178872,0.0668682815564472,"Nat1","N-acetyl transferase 1","17960"
"ENSMUSG00000034330",0.69820763553679,5.48700654454496,8.73160314043276,0.0113128729256776,0.0668682815564472,"Plcg2","phospholipase C, gamma 2","234779"
"ENSMUSG00000032013",-1.91347192462076,-0.641252658206259,8.6476745268802,0.0113409875419533,0.0669968449855555,"Trim29","tripartite motif-containing 29","72169"
"ENSMUSG00000090608",-1.21834793890257,0.490976306611992,8.79732816990503,0.0113433488454396,0.0669968449855555,NA,NA,NA
"ENSMUSG00000032560",0.807432722653564,4.7643291600053,8.72154452381827,0.0113498998002129,0.0669968449855555,"Dnajc13","DnaJ heat shock protein family (Hsp40) member C13","235567"
"ENSMUSG00000041308",0.787954290917265,3.8638490832947,8.7213085852319,0.0113517058748768,0.0669968449855555,"Sntb2","syntrophin, basic 2","20650"
"ENSMUSG00000109036",1.41427046693354,1.18999821789451,8.7341117223758,0.011353138049285,0.0669968449855555,NA,NA,NA
"ENSMUSG00000022009",0.821462681842643,4.57597718243318,8.7189697683949,0.0113594423351478,0.0670121911215618,"Nufip1","nuclear FMR1 interacting protein 1","27275"
"ENSMUSG00000006522",-0.705702080798685,4.9088724157543,8.71557473949553,0.0113816144341989,0.0671211049406651,"Itih3","inter-alpha trypsin inhibitor, heavy chain 3","16426"
"ENSMUSG00000019194",1.03623081942426,3.90547810304284,8.71084207136689,0.0113898481284588,0.0671477752323898,"Scn1b","sodium channel, voltage-gated, type I, beta","20266"
"ENSMUSG00000030047",0.814208985542934,6.53190428116327,8.703414035978,0.0114164318490785,0.0672825737607091,"Arhgap25","Rho GTPase activating protein 25","232201"
"ENSMUSG00000006638",-1.65746173404388,-0.574037443386071,8.18732051510554,0.0114288767170989,0.0673339845139923,"Abhd1","abhydrolase domain containing 1","57742"
"ENSMUSG00000039116",2.49333556108963,-0.352678193458832,8.18964195614412,0.0114374972715714,0.0673628379344208,"Adgrg6","adhesion G protein-coupled receptor G6","215798"
"ENSMUSG00000052566",0.740435887510147,3.41582344309905,8.68836639640983,0.0114734204087434,0.0675434079817015,"Hook2","hook microtubule tethering protein 2","170833"
"ENSMUSG00000023232",2.93143209857196,1.91170513193217,8.13357624051795,0.0114756224029045,0.0675434079817015,"Serinc2","serine incorporator 2","230779"
"ENSMUSG00000058558",0.700479839962782,8.03094336050407,8.68318588421094,0.0114914790678216,0.0675967842566172,"Rpl5","ribosomal protein L5","100503670"
"ENSMUSG00000026126",0.649388866850443,4.84537243074011,8.68309849874119,0.0114921631776573,0.0675967842566172,"Ptpn18","protein tyrosine phosphatase, non-receptor type 18","19253"
"ENSMUSG00000029345",0.718723592275404,4.04974254624512,8.67820569556621,0.0115106325556421,0.0676834172340695,"Tfip11","tuftelin interacting protein 11","54723"
"ENSMUSG00000087178",-0.969667174017328,2.18488998771079,8.67456882677972,0.0115336931938905,0.0677969821173038,NA,NA,NA
"ENSMUSG00000062980",-0.932496182523023,2.68577459900631,8.65575163006301,0.011598454343213,0.0681466891691735,"Cped1","cadherin-like and PC-esterase domain containing 1","214642"
"ENSMUSG00000021242",0.798165706820437,9.53281795575169,8.65302008284243,0.0116044793589074,0.0681466891691735,"Npc2","NPC intracellular cholesterol transporter 2","67963"
"ENSMUSG00000031561",-1.38320565345753,1.75533429596205,8.66501373631738,0.0116044851229881,0.0681466891691735,"Tenm3","teneurin transmembrane protein 3","23965"
"ENSMUSG00000027611",0.957490040169534,5.7316246253614,8.65016881341718,0.0116176825450022,0.0682020539541612,"Procr","protein C receptor, endothelial","19124"
"ENSMUSG00000028327",1.5051674879963,3.72917343305355,8.60512198947292,0.0116295411150417,0.0682495255901555,"Stra6l","STRA6-like","74152"
"ENSMUSG00000087625",-1.39413562030229,-0.268670450146183,9.21077713175877,0.0116431549600902,0.068307264167611,"4930419G24Rik","RIKEN cDNA 4930419G24 gene","73874"
"ENSMUSG00000050854",-0.814339492777617,5.79667285453488,8.63008472197702,0.011650184207686,0.0683263477697448,"Tmem125","transmembrane protein 125","230678"
"ENSMUSG00000025630",0.797936480001603,7.79536008002361,8.63298197388389,0.0116802612307984,0.0684607723010729,"Hprt1","hypoxanthine phosphoribosyltransferase 1","15452"
"ENSMUSG00000024793",1.45929014976725,-0.618701558584193,8.18913654481807,0.0116828611940834,0.0684607723010729,"Tnfrsf25","tumor necrosis factor receptor superfamily, member 25","85030"
"ENSMUSG00000062761",-0.558559515629318,5.11315489257706,8.63191540669623,0.0116844561358378,0.0684607723010729,"Zfp512","zinc finger protein 512","269639"
"ENSMUSG00000103931",-2.39552446879647,-0.896189077973795,8.18531040423091,0.0116889654022759,0.0684612397379901,NA,NA,NA
"ENSMUSG00000084383",0.684287594000708,3.69236420806145,8.63009813423663,0.0116921036196534,0.0684612397379901,"Gm13370","ribosomal protein L21 pseudogene","100046290"
"ENSMUSG00000120912",1.22201511075079,0.34123116902511,8.37745097263748,0.011706167120592,0.0685214111008962,NA,NA,NA
"ENSMUSG00000060675",-0.732356467071573,6.66317152291685,8.62446420834666,0.0117126956607613,0.0685374523254059,"Plaat3","phospholipase A and acyltransferase 3","225845"
"ENSMUSG00000109708",-1.41201622177512,0.311759026846234,8.53709303851469,0.0117175508170382,0.0685436944496195,NA,NA,NA
"ENSMUSG00000048572",1.32380517928206,2.81737077657299,8.61972040845666,0.0117345969546945,0.0686069138609289,"Tmem252","transmembrane protein 252","226040"
"ENSMUSG00000006205",-0.923975591061725,8.0655979044024,8.61836713861391,0.0117359419885909,0.0686069138609289,"Htra1","HtrA serine peptidase 1","56213"
"ENSMUSG00000087177",-0.640809837544092,4.11774603092226,8.6157133704316,0.0117491116164407,0.0686617172080946,"E130307A14Rik","RIKEN cDNA E130307A14 gene","327744"
"ENSMUSG00000035798",-0.843931207553947,4.21742491922036,8.61118995200234,0.0117648107271564,0.0687203938795856,"Zdhhc17","zinc finger, DHHC domain containing 17","320150"
"ENSMUSG00000045980",0.798028907174819,5.06856641394454,8.61034687472488,0.0117667484794648,0.0687203938795856,"Tmem104","transmembrane protein 104","320534"
"ENSMUSG00000018740",-0.818152918804226,3.55702400209671,8.60979970329039,0.011771199638631,0.0687242062154728,"Slc25a35","solute carrier family 25, member 35","71998"
"ENSMUSG00000025912",1.86045742006498,-0.21920097833571,8.59383704695806,0.0117782667492082,0.0687432839656208,"Mybl1","Myb proto-oncogene like 1","17864"
"ENSMUSG00000062006",0.582936844952428,6.29031447471035,8.60617781383302,0.0117825430916286,0.0687460664807598,"Rpl34","ribosomal protein L34","68436"
"ENSMUSG00000087176",-1.44611512776573,-0.112188491240561,8.5366676931501,0.0118057530420327,0.0688592810411016,NA,NA,NA
"ENSMUSG00000050989",0.714652882973502,4.95101059593664,8.59273326948792,0.0118345012195819,0.0690047149745073,"Selenon","selenoprotein N","74777"
"ENSMUSG00000007021",1.20997284346025,1.60335504108781,8.59672252729925,0.0118443706661749,0.0690400123914637,"Syngr3","synaptogyrin 3","20974"
"ENSMUSG00000048498",1.55313222496739,1.55287584294817,8.59464174864947,0.0118497963839283,0.0690493932284751,"Cd300e","CD300E molecule","217306"
"ENSMUSG00000099881",-0.667652368891173,4.18047158188188,8.58413474500682,0.011870312825067,0.0691466741609584,"2810013P06Rik","RIKEN cDNA 2810013P06 gene","100503178"
"ENSMUSG00000072763",-1.08162026475968,1.39199129234425,8.58873680409805,0.011874452380768,0.0691485249196122,"Zfp1007","zinc finger protein 1007","77200"
"ENSMUSG00000041658",-0.765325066064284,3.67349070411654,8.58524502266519,0.0119002803791587,0.069276632207245,"Rragb","Ras-related GTP binding B","245670"
"ENSMUSG00000095385",-1.87672927654075,-0.167047687025396,9.13205640032787,0.0119046473760102,0.0692771076771124,"D630033O11Rik","RIKEN cDNA D630033O11 gene","235302"
"ENSMUSG00000074165",-0.749569228369009,3.14978149841153,8.57419967986593,0.0119080199456044,0.0692771076771124,"Zfp788","zinc finger protein 788","67607"
"ENSMUSG00000000125",-0.912933703769128,2.97070274599324,8.20136663565835,0.0119177323563278,0.0693113248225773,"Wnt3","wingless-type MMTV integration site family, member 3","22415"
"ENSMUSG00000070713",0.981512879668478,5.62370919615476,8.56826252634731,0.0119290944499414,0.0693551111448553,"Hmgn2-ps","high mobility group nucleosomal binding domain 2, pseudogene","100042405"
"ENSMUSG00000025027",0.695176436589958,6.0844017221889,8.56719158617298,0.011933216620896,0.0693567903378962,"Xpnpep1","X-prolyl aminopeptidase (aminopeptidase P) 1, soluble","170750"
"ENSMUSG00000053286",-0.576684563087278,5.0139763162226,8.56479017226028,0.0119427338042136,0.0693898146177379,"Trmt1l","tRNA methyltransferase 1 like","98685"
"ENSMUSG00000028639",0.883991850835272,7.34369650348093,8.56095521627592,0.0119574763015229,0.0694531681295197,"Ybx1","Y box protein 1","22608"
"ENSMUSG00000074733",-0.759480812797549,4.43928958374284,8.55911590757788,0.011965386780815,0.0694768109837247,"Zfp950","zinc finger protein 950","414758"
"ENSMUSG00000026005",0.813847162452083,5.44439372476436,8.55709308713858,0.0119726904199379,0.0694969161911892,"Rpe","ribulose-5-phosphate-3-epimerase","66646"
"ENSMUSG00000037020",1.16989075569321,1.84499289592356,8.56470577103181,0.011977150775429,0.0695005096150859,"Wdr62","WD repeat domain 62","233064"
"ENSMUSG00000039191",0.849734386584936,4.55720616078403,8.55003994703226,0.0120005099840216,0.0696137310487023,"Rbpj","recombination signal binding protein for immunoglobulin kappa J region","19664"
"ENSMUSG00000016252",0.64812459168483,6.03512921168965,8.5487078871972,0.0120053811768937,0.0696196671902366,"Atp5f1e","ATP synthase F1 subunit epsilon","67126"
"ENSMUSG00000051499",-1.96297842445488,-0.33032855960734,8.52574984776811,0.0120316471206109,0.069739286650929,"Zfp786","zinc finger protein 786","330301"
"ENSMUSG00000030659",1.08336144092803,5.97387465586371,8.54152038843216,0.0120337176214116,0.069739286650929,"Nucb2","nucleobindin 2","53322"
"ENSMUSG00000120802",-1.23172995550529,-0.0291465632413779,8.34153526174631,0.0120414826308469,0.0697619421197285,NA,NA,NA
"ENSMUSG00000023072",0.702082734174864,3.30107886668653,8.5381114385853,0.0120483460339055,0.0697793613288899,"Cep89","centrosomal protein 89","72140"
"ENSMUSG00000022112",-0.829800739143304,4.9054990369987,8.50635084717011,0.0120529322701148,0.0697835851402201,"Gpc5","glypican 5","103978"
"ENSMUSG00000022454",2.68843886314193,0.0939625496144375,8.1555911164427,0.0120598596969876,0.0697989634119331,"Nell2","NEL-like 2","54003"
"ENSMUSG00000104476",-2.34821137351427,-0.376907978409932,8.17118203543594,0.0120653818341783,0.0697989634119331,NA,NA,NA
"ENSMUSG00000034024",0.631731450951564,6.6549859887974,8.53283013708854,0.0120678075199037,0.0697989634119331,"Cct2","chaperonin containing TCP1 subunit 2","12461"
"ENSMUSG00000054021",-0.815924540444656,3.08973890111285,8.53248128657803,0.0120710195388238,0.0697989634119331,"Sirt5","sirtuin 5","68346"
"ENSMUSG00000102674",-1.193753596163,1.04958683371835,8.59328282826966,0.0120941137981735,0.0698952823268929,"8030442B05Rik","RIKEN cDNA 8030442B05 gene","77543"
"ENSMUSG00000010476",-1.27967301439709,0.802289324767106,7.97467163672744,0.0120954031374289,0.0698952823268929,"Ebf3","early B cell factor 3","13593"
"ENSMUSG00000046323",2.55344923849659,-0.0676682149202487,8.28738900200581,0.0121099751063615,0.0699571454659636,"Dppa3","developmental pluripotency-associated 3","73708"
"ENSMUSG00000050666",-0.873140929245622,3.69351734416947,8.52005440608351,0.0121210220598294,0.0699986122337994,"Vstm4","V-set and transmembrane domain containing 4","320736"
"ENSMUSG00000120247",1.64748435518779,-0.846711333983953,7.93429524836896,0.0121326523737232,0.0700381779304391,NA,NA,NA
"ENSMUSG00000119981",-1.13546521603079,0.552587454721697,8.22120135892057,0.0121356153104475,0.0700381779304391,NA,NA,NA
"ENSMUSG00000034110",-0.806875721300054,3.24400574765858,8.51299800986513,0.0121476939302865,0.0700661203722971,"Kctd7","potassium channel tetramerisation domain containing 7","212919"
"ENSMUSG00000028970",0.833104690653493,3.63640143345557,8.51279798033656,0.0121482020454262,0.0700661203722971,"Abcb1b","ATP-binding cassette, sub-family B member 1B","18669"
"ENSMUSG00000035441",-0.888499656570289,4.39686091878657,8.50399372289599,0.0121827076528404,0.0702427436465399,"Myo1d","myosin ID","338367"
"ENSMUSG00000001229",0.708435028768111,4.22238376720104,8.50047299770359,0.0121968235625009,0.0703017294413281,"Dpp9","dipeptidylpeptidase 9","224897"
"ENSMUSG00000034771",-1.06511329143538,2.77167966547146,8.50005462073329,0.012205226279959,0.0703277576698401,"Tle2","transducin-like enhancer of split 2","21886"
"ENSMUSG00000029209",-0.642697765972454,5.65682663206656,8.49400768664269,0.0122221096607855,0.0703654361665978,"Gnpda2","glucosamine-6-phosphate deaminase 2","67980"
"ENSMUSG00000010154",2.19223163816815,-0.539188040830735,8.33992523753077,0.0122246716738983,0.0703654361665978,"Spire2","spire type actin nucleation factor 2","234857"
"ENSMUSG00000026020",0.71657012860982,5.09611182687224,8.49313384219372,0.0122257099006458,0.0703654361665978,"Nop58","NOP58 ribonucleoprotein","55989"
"ENSMUSG00000039697",1.26186312697786,3.1105382276409,8.49326709594094,0.0122273216883758,0.0703654361665978,"Ncoa7","nuclear receptor coactivator 7","211329"
"ENSMUSG00000064325",-1.00342921251189,3.8688155001016,8.50568954726237,0.0122315857195712,0.0703675931396505,"Hhip","Hedgehog-interacting protein","15245"
"ENSMUSG00000016346",2.58194861018198,0.336646471331471,8.47364909011493,0.012236669912427,0.0703702103274933,"Kcnq2","potassium voltage-gated channel, subfamily Q, member 2","16536"
"ENSMUSG00000036721",-0.786158171349682,2.57853919509146,8.48940816571148,0.0122435792664134,0.0703702103274933,"Zscan12","zinc finger and SCAN domain containing 12","22758"
"ENSMUSG00000033427",1.79255653572176,0.112568539633444,8.56901978133846,0.0122437087332642,0.0703702103274933,"Upb1","ureidopropionase, beta","103149"
"ENSMUSG00000041782",1.91615139824015,1.01480600385745,8.50653059301171,0.0122497057942332,0.0703823203985588,"Lad1","ladinin","16763"
"ENSMUSG00000067942",-0.718659423985867,3.18557784131215,8.48403731286433,0.012263526710449,0.0704338099096508,"Zfp160","zinc finger protein 160","224585"
"ENSMUSG00000110205",-1.04931729858625,1.65809063958787,7.94589261890962,0.012266453049539,0.0704338099096508,NA,NA,NA
"ENSMUSG00000020297",2.2031424398414,0.485599240084237,8.49102066633511,0.0122812239719211,0.0704962516890761,"Nsg2","neuron specific gene family member 2","18197"
"ENSMUSG00000035329",0.598532857511203,4.82512335363014,8.47756715101344,0.0122883408122218,0.0705147321013411,"Fbxo33","F-box protein 33","70611"
"ENSMUSG00000120634",-1.15959372841706,0.0215833544462468,8.42657631860851,0.0123018735180132,0.0705700055679814,NA,NA,NA
